TRACKID,BIRD_ID,FILE,LOGGER,EVENT,SUBEVENT,N_INGESTIONS,MULT,OVERLAP,ASY,DETECTED,ONSET_TEMP_T0,ONSET_DATE,ONSET_TIME,TIME,ONSET_HOUR,LON,LAT,SPD_BEF,SPD_AFT,CALC_SPD,MIN_TEMP,MIN_TEMP_DATE,MIN_TEMP_TIME,INT_T0,INT_T1,TRIM_T0,TRIM_T1,END_TEMP_T1,END_DATE,END_TIME,TYPE,MIN_SHAPE,INITIAL_RISE,IR_DUR,IR_BASE,OI_SST,SHCa,m_MOR_BANK,Mf_EST_ALL,MEAL_MASS,ITEM_MASS,PLOT_MEAL_MASS,PLOT_ITEM_MASS,LOW_RES_DEP,HIGH_RES_DEP,COL_DIST,NOTES,SUNRISE,SUNSET,DAY,TWILIGHT_1,TWILIGHT_2,LIGHT,MOR,MOR_2K
#18_2a,18,#18_65_190308.txt,65,83,2,2,yes,RISE,Y,Y,38.5196,18/03/2008,10:22:37,18/03/2008 10:22:00,10,-42.08126159,-53.60546569,0.81,7.23,2.466423784,36.9385,18/03/2008,10:23:22,,,,,39.643,18/03/2008,10:35:23,PDER,SHARP,N,,,4.279133708,4,0.0083,0,NA,6.8,0,1,223,180,267.9,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,84,0,1,yes,NONE,Y,Y,39.46,18/03/2008,10:49:20,18/03/2008 10:49:00,10,-42.09778056,-53.62633872,7.23,19.4,1.338293524,33.7603,18/03/2008,10:53:03,21.98,26.61,12.87,16.35,39.567,18/03/2008,11:03:01,M_PDER,SHARP,N,,,4.277262925,4,0.0083,18.8,18.8,NA,1,0,318,191,268.5,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,84,1,2,yes,NONE,N,Y,39.46,18/03/2008,10:49:20,18/03/2008 10:49:00,10,-42.09778056,-53.62633872,7.23,19.4,1.338293524,35.2905,18/03/2008,10:50:18,,,,,37.442,18/03/2008,10:52:25,PDER,SHARP,N,,,4.277262925,4,0.0083,0,NA,9.4,0,1,318,191,268.5,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,84,2,2,yes,RISE,Y,Y,37.442,18/03/2008,10:52:25,18/03/2008 10:52:00,10,-42.09850716,-53.62852473,7.23,19.4,1.338293524,33.7603,18/03/2008,10:53:03,,,,,39.567,18/03/2008,11:03:01,PDER,SHARP,N,,,4.276777816,4,0.0083,0,NA,9.4,0,1,318,187,268.5,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,85,0,1,no,NONE,Y,Y,39.735,18/03/2008,11:17:00,18/03/2008 11:17:00,11,-42.07514453,-53.64075895,19.4,17.71,1.812809424,34.6235,18/03/2008,11:17:38,9.63,5.5,9.02,5.12,39.001,18/03/2008,11:23:00,PDER,SHARP,N,,,4.267448727,4,0.0083,8.2,8.2,8.2,1,1,318,177,266.8,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,86,0,1,no,NONE,Y,Y,39.0013,18/03/2008,11:23:00,18/03/2008 11:23:00,11,-42.06609376,-53.64314829,19.4,17.71,1.812809424,14,18/03/2008,11:26:00,349.34,349.34,307.49,307.49,38.881,18/03/2008,12:23:06,PDER,SHARP,N,,,4.264575752,4,0.0083,302.9,302.9,302.9,1,1,318,173,266.1,Min temperature trincated therefore estimated,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,87,0,1,yes,NONE,Y,Y,38.8179,18/03/2008,12:26:00,18/03/2008 12:26:00,12,-41.98771654,-53.68427305,17.71,0.45,2.125856524,31.9553,18/03/2008,12:29:00,24.02,24.02,19.53,19.53,38.875,18/03/2008,12:41:12,M_PDER,SHARP,N,,,4.233482494,4,0.0083,20.9,20.9,NA,1,0,214,152,260.3,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,87,1,2,yes,NONE,N,Y,38.8179,18/03/2008,12:26:00,18/03/2008 12:26:00,12,-41.98771654,-53.68427305,17.71,0.45,2.125856524,37.0562,18/03/2008,12:26:45,,,,,38.328,18/03/2008,12:27:33,PDER,SHARP,N,,,4.233482494,4,0.0083,0,NA,10.5,0,1,214,152,260.3,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,87,2,2,yes,RISE,Y,Y,38.2222,18/03/2008,12:27:54,18/03/2008 12:27:00,12,-41.98609965,-53.68623243,17.71,0.45,2.125856524,31.9553,18/03/2008,12:29:00,,,,,38.875,18/03/2008,12:41:12,PDER,SHARP,N,,,4.23247018,4,0.0083,0,NA,10.5,0,1,214,153,260.1,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,88,0,1,no,NONE,Y,Y,38.9096,18/03/2008,12:41:20,18/03/2008 12:41:00,12,-41.98114384,-53.68801758,0.45,15.2,0.406700393,37.9587,18/03/2008,12:41:37,2.14,2.14,1.31,1.31,38.805,18/03/2008,12:46:37,PDER,SHARP,N,,,4.230790202,4,0.0083,1.9,1.9,1.9,1,1,214,151,259.8,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,89,0,1,no,NONE,Y,Y,39.6434,18/03/2008,12:56:40,18/03/2008 12:56:00,12,-41.97810837,-53.68517034,0.45,15.2,0.406700393,37.9587,18/03/2008,12:56:57,2.51,2.51,2.51,2.51,39.721,18/03/2008,13:02:36,PDER,SHARP,N,,,4.231088124,4,0.0083,2.1,2.1,2.1,1,1,214,141,259.6,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,90,0,1,yes,NONE,Y,Y,39.9184,18/03/2008,13:17:40,18/03/2008 13:17:00,13,-41.96868191,-53.68911377,15.2,1.16,0.743616392,28.1885,18/03/2008,13:19:20,132.48,118.33,54.59,45.49,39.643,18/03/2008,13:59:27,M_PDER,SHARP,N,,,4.227724547,4,0.0083,111.8,111.8,NA,1,0,214,143,258.9,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,90,1,2,yes,NONE,N,Y,39.9184,18/03/2008,13:17:40,18/03/2008 13:17:00,13,-41.96868191,-53.68911377,15.2,1.16,0.743616392,28.1885,18/03/2008,13:19:20,,,,,38.173,18/03/2008,13:30:09,PDER,SHARP,N,,,4.227724547,4,0.0083,0,NA,55.9,0,1,214,143,258.9,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,90,2,2,yes,RISE,Y,Y,38.173,18/03/2008,13:30:09,18/03/2008 13:30:00,13,-41.96239747,-53.69247144,15.2,1.16,0.012393607,31.7199,18/03/2008,13:33:00,,,,,39.643,18/03/2008,13:59:27,PDER,SHARP,N,,,4.225241897,4,0.0083,0,NA,55.9,0,1,214,145,258.5,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,91,0,1,no,NONE,Y,Y,39.5517,18/03/2008,14:22:40,18/03/2008 14:22:00,14,-41.9451368,-53.71025618,15.71,10.3,0.677799028,31.7199,18/03/2008,14:27:29,98.06,98.06,70.37,70.37,39.643,18/03/2008,15:02:57,PDER,JAGGY,N,,,4.215475401,4,0.0083,83.6,83.6,83.6,1,1,223,187,257,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:10,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,92,0,1,yes,NONE,Y,Y,39.6434,18/03/2008,15:45:20,18/03/2008 15:45:00,15,-41.99235153,-53.70178995,13.69,0.44,0.610878076,28.8555,18/03/2008,15:47:47,368.88,308.94,149.2,112.18,39.001,18/03/2008,17:12:51,M_PDER,SHARP,N,,,4.228441481,4,0.0083,313.7,313.7,NA,1,0,214,229,260.3,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,92,1,3,yes,NONE,N,Y,39.6434,18/03/2008,15:45:20,18/03/2008 15:45:00,15,-41.99235153,-53.70178995,13.69,0.44,0.610878076,28.8555,18/03/2008,15:47:47,,,,,35.777,18/03/2008,16:01:28,PDER,JAGGY,N,,,4.228441481,4,0.0083,0,NA,104.6,0,1,214,229,260.3,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,92,2,3,yes,RISE,N,Y,35.777,18/03/2008,16:01:28,18/03/2008 16:01:00,16,-41.99099091,-53.69696281,0.44,9.66,0.016843812,32.4654,18/03/2008,16:02:13,,,,,35.833,18/03/2008,16:07:29,PDER,SHARP,N,,,4.229845747,4,0.0083,0,NA,104.6,0,1,214,205,260.2,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,92,3,3,yes,RISE,Y,Y,35.833,18/03/2008,16:07:29,18/03/2008 16:07:00,16,-41.98895921,-53.70001788,0.44,9.66,1.010628706,31.7199,18/03/2008,16:14:14,,,,,39.001,18/03/2008,17:12:51,CDER,BLUNT,N,,,4.228339634,4,0.0083,0,NA,104.6,0,1,214,218,260.1,,18/03/2008 08:46,18/03/2008 21:04,D,18/03/2008 08:11,18/03/2008 21:39,L,0,0
#18_2a,18,#18_65_190308.txt,65,93,0,1,no,NONE,Y,Y,39.0013,18/03/2008,17:16:00,18/03/2008 17:16:00,17,-41.80155524,-53.76117608,11.3,20.92,14.23692825,36.1145,18/03/2008,17:16:53,50.98,36.31,49.94,35.5,38.635,18/03/2008,17:58:54,PDER,SHARP,N,,,4.169163354,4,0.0083,44.1,44.1,44.1,1,1,216,217,246.9,Water?,18/03/2008 08:45,18/03/2008 21:03,D,18/03/2008 08:10,18/03/2008 21:38,L,0,0
#18_2a,18,#18_65_190308.txt,65,94,0,1,no,NONE,Y,Y,38.6346,18/03/2008,17:59:40,18/03/2008 17:59:00,17,-41.22075032,-53.80177785,20.92,1.04,15.75772617,35.1336,18/03/2008,18:00:39,55.32,55.32,53.55,53.55,38.451,18/03/2008,18:46:02,PDER,SHARP,N,,,3.970885018,4,0.0083,48.1,48.1,48.1,1,1,278,182,208.5,Water?,18/03/2008 08:43,18/03/2008 21:01,D,18/03/2008 08:07,18/03/2008 21:36,L,0,0
#18_2a,18,#18_65_190308.txt,65,95,0,1,no,NONE,Y,Y,38.6346,18/03/2008,18:50:00,18/03/2008 18:50:00,18,-40.38735487,-53.9600206,15.38,28.48,18.49049188,35.0159,18/03/2008,18:50:55,51.65,51.65,50.25,50.25,38.635,18/03/2008,19:35:51,PDER,SHARP,N,,,3.75360139,4,0.0083,44.6,44.6,44.6,1,1,2202,2250,152.5,Water?,18/03/2008 08:39,18/03/2008 20:58,D,18/03/2008 08:04,18/03/2008 21:33,L,0,0
#18_2a,18,#18_65_190308.txt,65,96,0,1,no,NONE,Y,Y,38.6346,18/03/2008,19:43:20,18/03/2008 19:43:00,19,-39.95767171,-54.09934084,14.69,12.13,1.683575503,36.3107,18/03/2008,19:44:18,27.63,27.63,27.05,27.05,38.635,18/03/2008,20:20:31,PDER,SHARP,N,,,3.686855547,4,0.0083,23.8,23.8,23.8,1,1,1630,2536,124.5,,18/03/2008 08:37,18/03/2008 20:56,D,18/03/2008 08:02,18/03/2008 21:31,L,0,0
#18_2a,18,#18_65_190308.txt,65,97,0,1,no,NONE,Y,Y,38.7262,18/03/2008,20:30:20,18/03/2008 20:30:00,20,-39.916483,-54.109785,1.65,9.99,0.029342673,37.9979,18/03/2008,20:34:50,10.48,3.38,8.04,2.42,38.36,18/03/2008,20:51:12,PDER,BLUNT,N,,,3.680763379,4,0.0083,9,9,9,1,1,1630,2445,121.9,Dubious looking…,18/03/2008 08:37,18/03/2008 20:56,D,18/03/2008 08:02,18/03/2008 21:31,L,0,0
#18_2a,18,#18_65_190308.txt,65,98,0,1,no,NONE,Y,Y,38.6346,18/03/2008,21:03:00,18/03/2008 21:03:00,21,-39.92153338,-54.08113062,9.99,20.52,0.561528352,37.5271,18/03/2008,21:07:17,11.83,6.44,9.41,5.29,38.176,18/03/2008,21:18:42,CDER,BLUNT,N,,,3.688204534,4,0.0083,10.2,10.2,10.2,1,1,1630,2514,122,,18/03/2008 08:37,18/03/2008 20:56,N,18/03/2008 08:02,18/03/2008 21:31,L,0,0
#19_1a,19,#19_66_200308.txt,66,1,0,1,no,NONE,Y,Y,39.1995,11/03/2008,17:57:20,11/03/2008 17:57:00,17,-38.05472791,-54.0182958,0.52,0.42,0.723383868,34.9883,11/03/2008,17:57:58,19.54,24.18,19.54,24.06,39.386,11/03/2008,18:11:49,PDER,SHARP,N,,,3.269913984,4,0.0083,16.4,16.4,16.4,1,1,10,245,1.1,,11/03/2008 08:17,11/03/2008 21:05,D,11/03/2008 07:41,11/03/2008 21:41,L,0,0
#19_1a,19,#19_66_200308.txt,66,2,0,1,no,NONE,Y,Y,39.3858,11/03/2008,18:29:20,11/03/2008 18:29:00,18,-38.0562846,-54.02151337,0.42,0.45,0.138209461,35.558,11/03/2008,18:29:50,31.5,18.9,30.48,18.1,38.722,11/03/2008,18:48:37,PDER,SHARP,N,,,3.26939768,4,0.0083,26.3,26.3,26.3,1,1,10,121,1.5,,11/03/2008 08:17,11/03/2008 21:05,D,11/03/2008 07:41,11/03/2008 21:41,L,0,0
#19_1a,19,#19_66_200308.txt,66,3,0,1,no,NONE,Y,Y,38.64,11/03/2008,20:07:20,11/03/2008 20:07:00,20,-38.14071125,-53.72629324,8.35,9.37,6.558995306,32.047,11/03/2008,20:08:00,61.48,74.19,59.74,72.21,38.814,11/03/2008,20:43:37,PDER,SHARP,N,,,3.330971851,4,0.0083,52.4,52.4,52.4,1,1,216,320,31.8,,11/03/2008 08:17,11/03/2008 21:06,D,11/03/2008 07:42,11/03/2008 21:41,L,0,0
#19_1a,19,#19_66_200308.txt,66,4,0,1,no,NONE,Y,Y,38.9198,11/03/2008,22:26:00,11/03/2008 22:26:00,22,-37.78628309,-53.09740941,9.37,0.17,9.360151756,33.4003,11/03/2008,22:26:41,40.82,22.85,39.98,22.37,37.708,11/03/2008,22:42:45,PDER,SHARP,N,,,3.487817729,4,0.0083,34.7,34.7,34.7,1,1,3192,3316,102.8,,11/03/2008 08:16,11/03/2008 21:04,N,11/03/2008 07:41,11/03/2008 21:39,D,0,0
#19_1a,19,#19_66_200308.txt,66,5,0,1,no,NONE,Y,Y,37.988,11/03/2008,23:26:40,11/03/2008 23:26:00,23,-37.77749158,-53.07626515,0.65,0.42,0.104346222,34.0154,11/03/2008,23:27:21,20.57,15.2,19.57,14.33,37.708,11/03/2008,23:41:51,PDER,SHARP,N,,,3.492898461,4,0.0083,18,18,18,1,1,3192,3339,105.2,,11/03/2008 08:16,11/03/2008 21:04,N,11/03/2008 07:41,11/03/2008 21:39,D,0,0
#19_1a,19,#19_66_200308.txt,66,6,0,1,no,NONE,Y,Y,38.081,12/03/2008,00:43:00,12/03/2008 00:43:00,0,-37.77921668,-53.07836187,1.08,0.56,0.010888425,35.9016,12/03/2008,00:43:48,12.36,7.83,11.87,7.46,37.708,12/03/2008,00:56:07,PDER,SHARP,N,,,3.49246895,4,0.0083,10.8,10.8,10.8,1,1,3192,3332,104.9,,12/03/2008 08:18,12/03/2008 21:01,N,12/03/2008 07:43,12/03/2008 21:36,D,0,0
#19_1a,19,#19_66_200308.txt,66,7,0,1,no,NONE,Y,Y,38.1743,12/03/2008,01:33:00,12/03/2008 01:33:00,1,-37.7787398,-53.07838191,0.13,0.13,0.025335994,33.4413,12/03/2008,01:33:59,25.14,33.55,23.99,32.04,38.454,12/03/2008,01:58:28,PDER,SHARP,N,,,3.492422164,4,0.0083,21.8,21.8,21.8,1,1,3192,3332,104.9,,12/03/2008 08:18,12/03/2008 21:01,N,12/03/2008 07:43,12/03/2008 21:36,D,0,0
#19_1a,19,#19_66_200308.txt,66,8,0,1,no,NONE,Y,Y,37.7082,12/03/2008,02:58:00,12/03/2008 02:58:00,2,-37.77820262,-53.07953004,0.52,0.69,0.01191215,33.7693,12/03/2008,02:58:48,24.26,18.25,22.99,17.21,37.429,12/03/2008,03:15:20,PDER,SHARP,N,,,3.492058758,4,0.0083,21.4,21.4,21.4,1,1,3192,3326,104.8,,12/03/2008 08:18,12/03/2008 21:01,N,12/03/2008 07:43,12/03/2008 21:36,D,0,0
#19_1a,19,#19_66_200308.txt,66,9,0,1,no,NONE,Y,Y,37.8946,12/03/2008,06:27:00,12/03/2008 06:27:00,6,-37.77004231,-53.07011297,0.63,0.37,0.07384343,34.7945,12/03/2008,06:27:51,21.06,21.06,20.26,20.26,37.839,12/03/2008,06:47:28,PDER,SHARP,N,,,3.493954973,4,0.0083,18.4,18.4,18.4,1,1,3192,3338,105.9,,12/03/2008 08:18,12/03/2008 21:01,N,12/03/2008 07:43,12/03/2008 21:36,D,0,0
#19_1a,19,#19_66_200308.txt,66,10,0,1,no,NONE,Y,Y,38.2673,12/03/2008,09:32:40,12/03/2008 09:32:00,9,-36.61578979,-52.65078214,10.53,8.09,0.080640509,35.3276,12/03/2008,09:37:02,26.44,26.44,20.5,20.5,38.267,12/03/2008,09:57:20,PDER,SHARP,N,,,3.502114912,4,0.0083,22.9,22.9,22.9,1,1,2451,NA,178.5,May be second ingestion at 09:34:37,12/03/2008 08:14,12/03/2008 20:56,D,12/03/2008 07:39,12/03/2008 21:31,L,0,0
#19_1a,19,#19_66_200308.txt,66,11,0,1,no,NONE,Y,Y,38.7334,12/03/2008,11:35:20,12/03/2008 11:35:00,11,-36.09463294,-52.48275343,13.21,7.24,3.676606104,37.2959,12/03/2008,11:35:55,4.23,4.23,4.23,4.23,38.454,12/03/2008,11:40:20,PDER,SHARP,N,,,3.603910303,4,0.0083,3.6,3.6,3.6,1,1,3404,NA,213.8,,12/03/2008 08:12,12/03/2008 20:54,D,12/03/2008 07:37,12/03/2008 21:29,L,0,0
#19_1a,19,#19_66_200308.txt,66,12,0,1,no,NONE,Y,Y,38.4537,12/03/2008,11:40:20,12/03/2008 11:40:00,11,-36.07902611,-52.47989601,13.21,7.24,3.676606104,36.5988,12/03/2008,11:41:16,8.95,8.95,8.36,8.36,38.214,12/03/2008,11:51:08,PDER,SHARP,N,,,3.597809095,4,0.0083,7.7,7.7,7.7,1,1,3404,NA,214.7,,12/03/2008 08:12,12/03/2008 20:54,D,12/03/2008 07:37,12/03/2008 21:28,L,0,0
#19_1a,19,#19_66_200308.txt,66,13,0,1,no,NONE,Y,Y,38.4537,12/03/2008,12:14:40,12/03/2008 12:14:00,12,-35.91944068,-52.45370109,7.24,13.53,8.063373764,26.3062,12/03/2008,12:18:06,131.28,118.57,110.03,98.4,38.174,12/03/2008,12:50:20,PDER,SHARP,N,,,3.529849861,4,0.0083,113.2,113.2,113.2,1,1,3794,NA,223.6,,12/03/2008 08:11,12/03/2008 20:53,D,12/03/2008 07:37,12/03/2008 21:28,L,0,0
#19_1a,19,#19_66_200308.txt,66,14,0,1,no,NONE,Y,Y,38.9198,12/03/2008,15:22:00,12/03/2008 15:22:00,15,-34.40314406,-52.54118191,18.59,0.35,6.938547559,29.9967,12/03/2008,15:24:20,53.81,53.81,46.26,46.26,38.694,12/03/2008,15:54:55,PDER,SHARP,N,,,2.947740022,4,0.0083,45.1,45.1,45.1,1,1,3599,NA,292.3,,12/03/2008 08:05,12/03/2008 20:47,D,12/03/2008 07:30,12/03/2008 21:22,L,0,0
#19_1a,19,#19_66_200308.txt,66,15,0,1,no,NONE,Y,Y,38.1743,13/03/2008,06:04:20,13/03/2008 06:04:00,6,-32.78343402,-52.39273203,0.13,0.73,0.235355603,35.6556,13/03/2008,06:06:17,25.35,17.06,21.59,13.99,37.982,13/03/2008,06:28:18,CDER,BLUNT,N,,,2.790756955,4,0.0083,21.6,21.6,21.6,1,1,3390,NA,394,,13/03/2008 08:00,13/03/2008 20:38,N,13/03/2008 07:26,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,16,0,1,no,NONE,Y,Y,37.988,13/03/2008,06:31:40,13/03/2008 06:31:00,6,-32.7778306,-52.39245116,0.73,0.73,0.176132639,35.3276,13/03/2008,06:32:46,22.5,22.5,21.44,21.44,37.988,13/03/2008,06:58:50,PDER,SHARP,N,,,2.787798827,4,0.0083,19.3,19.3,19.3,1,1,3390,NA,394.4,,13/03/2008 08:00,13/03/2008 20:38,N,13/03/2008 07:26,13/03/2008 21:13,D,0,0
#19_1a,19,#19_66_200308.txt,66,17,0,1,no,NONE,Y,Y,38.2673,13/03/2008,08:05:00,13/03/2008 08:05:00,8,-32.38091382,-52.57426095,20.99,15.37,10.0371543,19.2531,13/03/2008,08:09:22,299.51,299.51,241.79,241.79,38.204,13/03/2008,08:55:33,PDER,SHARP,N,,,2.478199547,4,0.0083,252.1,252.1,252.1,1,1,3207,NA,409,,13/03/2008 07:59,13/03/2008 20:37,D,13/03/2008 07:24,13/03/2008 21:11,L,0,0
#19_1a,19,#19_66_200308.txt,66,18,0,1,no,NONE,Y,Y,39.1995,13/03/2008,10:20:20,13/03/2008 10:20:00,10,-32.13056603,-52.98775637,14.19,18.97,8.358512491,22.3285,13/03/2008,10:23:38,177.77,177.77,150.27,150.27,39.106,13/03/2008,11:05:43,PDER,SHARP,N,,,2.179405335,4,0.0083,144.6,144.6,144.6,1,1,3256,NA,407.6,,13/03/2008 07:57,13/03/2008 20:36,D,13/03/2008 07:23,13/03/2008 21:11,L,0,0
#19_1a,19,#19_66_200308.txt,66,19,0,1,yes,NONE,Y,Y,39.1995,13/03/2008,11:57:20,13/03/2008 11:57:00,11,-32.14076957,-53.53011255,12.58,11.15,11.38796534,19.1301,13/03/2008,12:11:06,413.13,394.56,224.89,211.12,38.64,13/03/2008,12:49:11,M_PDER,SHARP,N,,,1.94696015,4,0.0083,334,334,NA,1,0,3183,NA,391.9,,13/03/2008 07:57,13/03/2008 20:37,D,13/03/2008 07:22,13/03/2008 21:12,L,0,0
#19_1a,19,#19_66_200308.txt,66,19,1,2,yes,NONE,N,Y,39.1995,13/03/2008,11:57:20,13/03/2008 11:57:00,11,-32.14076957,-53.53011255,12.58,11.15,11.38796534,21.9595,13/03/2008,12:01:48,,,,,29.203,13/03/2008,12:07:39,PDER,SHARP,N,,,1.94696015,4,0.0083,0,NA,167,0,1,3183,NA,391.9,,13/03/2008 07:57,13/03/2008 20:37,D,13/03/2008 07:22,13/03/2008 21:12,L,0,0
#19_1a,19,#19_66_200308.txt,66,19,2,2,yes,RISE,Y,Y,29.203,13/03/2008,12:07:39,13/03/2008 12:07:00,12,-32.14867139,-53.59337593,12.58,11.15,11.38796534,19.1301,13/03/2008,12:11:06,,,,,38.64,13/03/2008,12:49:11,PDER,SHARP,N,,,1.936795522,4,0.0083,0,NA,167,0,1,3194,NA,390.2,,13/03/2008 07:57,13/03/2008 20:37,D,13/03/2008 07:22,13/03/2008 21:12,L,0,0
#19_1a,19,#19_66_200308.txt,66,20,0,1,yes,NONE,Y,Y,38.64,13/03/2008,12:50:00,13/03/2008 12:50:00,12,-32.12866596,-53.80288428,11.15,0.1,6.448261428,33.1952,13/03/2008,12:54:53,54.8,54.8,10.84,10.84,38.733,13/03/2008,13:17:59,M_PDER,SHARP,N,,,1.856803705,4,0.0083,44.9,44.9,NA,1,0,3397,NA,388.5,,13/03/2008 07:57,13/03/2008 20:37,D,13/03/2008 07:21,13/03/2008 21:12,L,0,0
#19_1a,19,#19_66_200308.txt,66,20,1,2,yes,NONE,N,Y,38.64,13/03/2008,12:50:00,13/03/2008 12:50:00,12,-32.12866596,-53.80288428,11.15,0.1,6.448261428,33.1952,13/03/2008,12:54:53,,,,,38.162,13/03/2008,13:06:17,PDER,SHARP,N,,,1.856803705,4,0.0083,0,NA,22.4,0,1,3397,NA,388.5,,13/03/2008 07:57,13/03/2008 20:37,D,13/03/2008 07:21,13/03/2008 21:12,L,0,0
#19_1a,19,#19_66_200308.txt,66,20,2,2,yes,RISE,Y,Y,38.162,13/03/2008,13:06:17,13/03/2008 13:06:00,13,-32.09856822,-53.84382666,0.1,19.78,0.328989931,35.5326,13/03/2008,13:06:44,,,,,38.733,13/03/2008,13:17:59,PDER,SHARP,N,,,1.834119648,4,0.0083,0,NA,22.4,0,1,3465,NA,390.1,,13/03/2008 07:57,13/03/2008 20:37,D,13/03/2008 07:21,13/03/2008 21:12,L,0,0
#19_1a,19,#19_66_200308.txt,66,21,0,1,yes,NONE,Y,Y,39.2925,13/03/2008,13:41:20,13/03/2008 13:41:00,13,-32.07995775,-53.870733,19.78,14.23,4.491319917,20.8523,13/03/2008,13:47:02,488.85,488.85,119.88,119.88,39.386,13/03/2008,15:11:19,M_CDER,BLUNT,N,,,1.819352827,4,0.0083,392.9,392.9,NA,1,0,3465,NA,391,,13/03/2008 07:57,13/03/2008 20:37,D,13/03/2008 07:21,13/03/2008 21:12,L,0,0
#19_1a,19,#19_66_200308.txt,66,21,1,3,yes,NONE,N,Y,39.2925,13/03/2008,13:41:20,13/03/2008 13:41:00,13,-32.07995775,-53.870733,19.78,14.23,4.491319917,20.8523,13/03/2008,13:47:02,,,,,35.306,13/03/2008,14:04:44,CDER,BLUNT,N,,,1.819352827,4,0.0083,0,NA,131,0,1,3465,NA,391,,13/03/2008 07:57,13/03/2008 20:37,D,13/03/2008 07:21,13/03/2008 21:12,L,0,0
#19_1a,19,#19_66_200308.txt,66,21,2,3,yes,RISE,N,Y,35.306,13/03/2008,14:04:44,13/03/2008 14:04:00,14,-32.06081188,-53.92799289,14.23,18.4,5.37735574,31.3499,13/03/2008,14:05:38,,,,,32.902,13/03/2008,14:12:14,CDER,BLUNT,N,,,1.79101665,4,0.0083,0,NA,131,0,1,3593,NA,391.8,,13/03/2008 07:56,13/03/2008 20:37,D,13/03/2008 07:21,13/03/2008 21:12,L,0,0
#19_1a,19,#19_66_200308.txt,66,21,3,3,yes,RISE,Y,Y,32.902,13/03/2008,14:12:14,13/03/2008 14:12:00,14,-32.0627764,-53.94973874,14.23,18.4,5.37735574,31.3089,13/03/2008,14:17:11,,,,,39.386,13/03/2008,15:11:19,CDER,BLUNT,N,,,1.781626592,4,0.0083,0,NA,131,0,1,3593,NA,391.5,,13/03/2008 07:56,13/03/2008 20:37,D,13/03/2008 07:21,13/03/2008 21:12,L,0,0
#19_1a,19,#19_66_200308.txt,66,22,0,1,no,NONE,Y,Y,39.3858,13/03/2008,15:57:20,13/03/2008 15:57:00,15,-32.14786534,-54.33140452,20.09,0.11,9.126774101,24.2148,13/03/2008,15:59:38,288.89,255.94,227.53,197.94,38.733,13/03/2008,16:43:39,PDER,SHARP,N,,,1.645127859,4,0.0083,230.6,230.6,230.6,1,1,4015,NA,385.8,,13/03/2008 07:57,13/03/2008 20:37,D,13/03/2008 07:21,13/03/2008 21:13,L,0,0
